code,name,active,centroid_latitude,centroid_longitude
3156103,Vlietmonding SCHELLE,true,51.1298034,4.3296110
3156201,Walenhoek NIEL,true,51.1050881,4.3418943
3156301,Fort MERKSEM,true,51.2635713,4.4578948
3156501,Klokkeven OOSTMALLE,true,51.3234251,4.7201516
3156601,Schelde Veer Kruibeke - Veer Hemiksem (LO en RO),true,51.1597202,4.3286196
3156602,Schelde Kerk Burcht - Veer Kruibeke (LO en RO),true,51.1881146,4.3332610
3156603,Schelde Kennedytunnel - Kerk Burcht (LO en RO),true,51.2026260,4.3597251
3156604,Schelde Antwerpen (ponton) - Kennedytunnel (LO en RO),true,51.2182353,4.3879641
3156605,Schelde Antwerpen Ponton - St. Anneke Peilpaal (RO en LO),true,51.2382691,4.3850573
3156606,Schelde St. Anneke - Boereschans (RO en LO),true,51.2423130,4.3501490
3156607,Schelde Boereschans - Fort Filip/lichten (RO en LO),true,51.2536835,4.3163722
3156608,Schelde Fort Filip - Van Cauwelaertsluizen (RO en LO),true,51.2711109,4.3086871
3156609,Schelde Van Cauwelaertsluizen - Lillo Fort (RO),true,51.2955168,4.3036024
3156611,Schelde Zandvlietsluis - Groot Buitenschoor,true,51.3502523,4.2614738
3156613,Schelde Kerncentrale - Liefkenshoek (LO),true,51.3106892,4.2704937
3156614,Schelde Liefkenshoek - Van Cauwelaertsluizen (LO),true,51.2901088,4.3061844
3156701,Fort III BORSBEEK,true,51.1856945,4.4808060
3156702,Fort IV MORTSEL,true,51.1732026,4.4606693
3156801,Fort V EDEGEM,true,51.1672939,4.4331554
3156802,Plas Drie Eiken EDEGEM,true,51.1588794,4.4068581
3156901,Fort VI WILRIJK,true,51.1646838,4.4059483
3156902,Fort VII WILRIJK,true,51.1646629,4.3772885
3157001,Put Zoerselbos ZOERSEL,true,51.2460470,4.6902410
3157002,Put Drengel ZOERSEL,true,51.2564734,4.7114157
3157101,Fort STABROEK,true,51.3430835,4.3521927
3157102,Antitankkanaal STABROEK-BERENDRECHT,true,51.3439197,4.3740518
3157104,Opstalvalleigebied zone A STABROEK-BERENDRECHT,true,51.3352240,4.3151258
3157105,Opstalvalleigebied zone B STABROEK-BERENDRECHT,true,51.3415022,4.3345092
3157106,Opstalvalleigebied zone C STABROEK-BERENDRECHT,true,51.3359408,4.3406949
3157107,Meeuwenbroedplaats STABROEK,true,51.3161179,4.3560487
3157201,De Maatjes NIEUWMOER,true,51.4238937,4.5294254
3157301,Ettenhovepolder HOEVENEN,true,51.3111029,4.3760408
3157401,Fort SCHILDE,true,51.2619600,4.5907469
3157402,Antitankkanaal Sint-Job - Fort Schilde,true,51.2796266,4.5691443
3157403,Schildehof SCHILDE,true,51.2225551,4.5703349
3160102,Het Stadspark TURNHOUT,true,51.3101729,4.9470236
3160103,De Melle TURNHOUT,true,51.2959545,4.9687306
3160107,Zwart Water TURNHOUT,true,51.3702130,4.9330697
3160110,Vlasroot-Flaesheide WEELDE,true,51.4280712,5.0032923
3160112,Vennengebied TURNHOUT,true,51.3633619,4.9349367
3160116,Grote Klotteraard TURNHOUT,true,51.3715962,4.9440437
3160121,De Klei TURNHOUT,true,51.3562531,4.9535214
3160122,Karpermeer TURNHOUT,true,51.3536172,4.9674685
3160303,De Mark-meander MEER-MINDERHOUT,true,51.4830159,4.7679880
3160401,Het Blak BEERSE,true,51.3365152,4.8103471
3160405,Witven + Ginnekenshoek BEERSE,true,51.3329047,4.8462820
3160406,De Huffelen BEERSE,true,51.3331672,4.8656693
3160407,Ekstergoor BEERSE,true,51.3194048,4.8047978
3160408,Omgeving 't Blak BEERSE,true,51.3334691,4.8160806
3160501,Dekshoevevijver GEEL,true,51.2068332,5.0231056
3160503,Malesbroek GEEL,true,51.1477578,5.0183375
3160504,Wilders GEEL,true,51.1339879,4.9949636
3160604,E3-Put RETIE,true,51.2920758,5.1127304
3160605,Prinsenpark RETIE,true,51.2281511,5.0382519
3160607,Kievit RETIE,true,51.2237450,5.0258512
3160608,Kattestaartvijver RETIE,true,51.2226563,5.0337705
3160802,Viskweekvijvers Bankei/Wezel BALEN,true,51.2072120,5.2293658
3160803,Griesbroek BALEN,true,51.1464029,5.1353429
3160804,Scheps BALEN,true,51.1503950,5.1814080
3160901,E3-Put ARENDONK,true,51.3002112,5.1307357
3161001,t Goor DESSEL,true,51.2628169,5.1426111
3161004,Campinastrand (Het Goor) DESSEL,true,51.2616933,5.1353368
3161010,De Pinken DESSEL-WITGOOR,true,51.2334343,5.1437422
3161013,Vijvers Vercammen MOL,true,51.2271539,5.0977339
3161203,Snoekbaars OUD-TURNHOUT,true,51.3562370,4.9711461
3161301,Familiestrand MOL-POSTEL,true,51.2775422,5.1612590
3161303,Zwart Kot MOL,true,51.2637387,5.1945084
3161305,Kempisch Kanaal MOL,true,51.2230592,5.1005175
3161306,Warande (Brugplas) MOL,true,51.2244606,5.1221746
3161307,Miramar MOL,true,51.2200297,5.1274239
3161308,Van As MOL,true,51.2265957,5.1355738
3161309,Schansput MOL,true,51.2237350,5.1466196
3161310,Grote Zandput MOL,true,51.2283106,5.1535041
3161311,Plas Leblanc MOL,true,51.2215367,5.1592448
3161312,De Meergoren MOL,true,51.2156451,5.1587696
3161313,Kanaalplas I MOL,true,51.2307904,5.1729685
3161314,Zilvermeer MOL,true,51.2224903,5.1709113
3161316,Stroobants (Maat-vijver) MOL,true,51.2360462,5.2020167
3161317,Put Rauw MOL,true,51.2271701,5.2025202
3161318,Wateringen MOL-POSTEL,true,51.2960132,5.1414808
3161320,Ronde Put MOL-POSTEL,true,51.2872082,5.1632123
3161323,Lagune MOL,true,51.2196572,5.1038733
3161335,De Maat-reservaat MOL,true,51.2352772,5.1932926
3161337,Grote Sprietput MOL,true,51.2434540,5.1981658
3161343,Stortplas MOL,true,51.2261278,5.1789209
3161344,Sas II Mol,true,51.2383191,5.2095783
3161345,Den Diel MOL,true,51.2410790,5.1957057
3161346,Sas IV Mol,true,51.2358532,5.1740143
3161347,Sas II - III Mol,true,51.2389109,5.2022731
3161348,Moeras Sas 6 MOL,true,51.2097195,5.0342676
3161349,Selguis MOL,true,51.1716949,5.0463878
3161350,Scheppelijke Nete MOL,true,51.2037438,5.2012980
3161351,Lange Linne-put MOL-POSTEL,true,51.2904887,5.1504692
3161404,Kleine Nete KASTERLEE,true,51.2374301,5.0025909
3161502,Snepkensvijver LICHTAART,true,51.2005267,4.8741473
3161503,Zwart Water LICHTAART,true,51.2105031,4.8755075
3161504,De Zegge TEN AARD,true,51.1969547,4.9389154
3161601,LOMMEL STEVENSVENNEN,false,51.2299730,5.2246156
3161701,Bootjesven WORTEL,true,51.4112398,4.8312754
3162002,Lilse Bergen/E3 Put/Put Boer Miljoen/Zandwinningsput/De Schrieken GIERLE-VORSELAAR,true,51.2648490,4.8026540
3162003,Grotenhout GIERLE,true,51.2856494,4.8856649
3163001,Aa-Vallei VORSELAAR,true,51.2007425,4.7976816
3163002,Aa-Vallei POEDERLEE-LICHTAART,true,51.2271207,4.8596363
4110102,Borght Ter Tommen GRIMBERGEN,true,50.9309684,4.4051105
4110106,Tommenmolen GRIMBERGEN,true,50.9369670,4.3798042
4110107,Visvijvers Van Stalle GRIMBERGEN,true,50.9368559,4.3687927
4110108,Onweersbekkens Potaarde GRIMBERGEN,true,50.9198953,4.3412956
4110109,Onweersbekkens Boechout GRIMBERGEN,true,50.9133394,4.3408787
4110110,Diegemput GRIMBERGEN,true,50.9540513,4.3892180
4110111,Veldkant GRIMBERGEN,true,50.9407969,4.3867459
4110112,Prinsenbos GRIMBERGEN,true,50.9277696,4.3716276
4110203,Plantentuin MEISE,true,50.9294906,4.3255518
4110204,Dry Toren MEISE,true,50.9310162,4.3379364
4110301,Kasteel Beverbos WEMMEL,true,50.9183923,4.3347744
4110501,Cargovil-Dorent-Nelebroek ZEMST-VILVOORDE,true,50.9519961,4.4386514
4110601,Woluwewachtbekkens VILVOORDE,true,50.9211030,4.4456226
4110603,Kanaal + insteekdok VILVOORDE,true,50.9444231,4.4260341
4110604,Hanssenpark VILVOORDE,true,50.9242192,4.4291548
4110605,Drie Fonteinen VILVOORDE,true,50.9169100,4.4152511
4110606,Tangebeekbos VILVOORDE,true,50.9180531,4.3877358
4110607,Nieuw wachtbekken MACHELEN,true,50.9228038,4.4560142
4110701,Domein de Ribeaucourt PERK,false,50.9317135,4.5083734
4110901,Vogelzang MELSBROEK,true,50.9219396,4.4828566
4111002,De Piereman STROMBEEK,true,50.9136346,4.3622997
4111003,Kasteel Bever STROMBEEK-BEVER,true,50.9156090,4.3359423
4111401,Vergotedok BRUSSEL,true,50.8686823,4.3557280
4111405,Ossegempark LAKEN,true,50.8951776,4.3445247
4111501,Vijvers Balcaen WEMMEL,true,50.9015164,4.3063445
4111502,Kasteel WEMMEL,true,50.9076240,4.3041277
4111607,Vijvers BOSVOORDE,true,50.7911362,4.4091724
4112203,Voorhaven BRUSSEL,true,50.8960875,4.3950631
4112204,Kanaal Marlybrug - Verbrandebrug,true,50.9358093,4.4144466
4112301,Kanaal Brussel-Charleroi ST.PIETERSLEEUW - HALLE,true,50.7508394,4.2532472
4112501,Park TERVUREN,true,50.8267096,4.5294049
4112701,Camping Diepvennen LONDERZEEL,true,51.0217752,4.3174613
4113001,Neromhof WOLVERTEM,true,50.9688213,4.3189176
4113002,Kasteel Impde WOLVERTEM,true,50.9687546,4.3074670
4113003,Schriek WOLVERTEM,true,50.9710763,4.3414922
4113101,Boudewijnpark JETTE,true,50.8837530,4.3263090
4113102,Demuntervijver JETTE,true,50.8877654,4.3160592
4113103,Moeras JETTE-GANSHOREN,true,50.8801620,4.3084700
4113301,Overstromingsbekken Eeksken OPWIJK,true,50.9880666,4.1634387
4113401,Diepensteyn STEENHUFFEL,true,51.0006279,4.2719743
4113402,Beemden STEENHUFFEL,true,50.9863681,4.3067010
4113501,Zaventemse bekken ZAVENTEM,true,50.8779309,4.4607759
4113502,Parkvijver van Mariadal ZAVENTEM,true,50.8801381,4.4760374
4113601,Brucargobekken MACHELEN,true,50.9178904,4.4624166
4113701,Schranshoeve EPPEGEM,true,50.9655428,4.4485987
4113801,Het veroost GANSHOREN,true,50.8786731,4.2987040
4113901,Koninklijk Domein LAKEN,true,50.8845967,4.3651505
4113902,Prins Charles Square LAKEN,true,50.8814315,4.3514779
4113903,Clementine Square LAKEN,true,50.8858372,4.3435550
4113904,Sobiesky park LAKEN,true,50.8859480,4.3448423
4114001,RWZI Teralfene AFFLIGEM,true,50.8878521,4.0931252
4114101,Lijsterbespark MERCHTEM,true,50.9638575,4.2281983
4114201,Ter Pede DILBEEK,true,50.8302652,4.2241185
4114202,Vijver ST MARTENS BODEGEM (DILBEEK),true,50.8553899,4.2178762
4114203,Vijver SCHEPDAAL (DILBEEK),true,50.8405049,4.1794385
4120401,Staatsdomein Hofstade ZEMST,true,50.9873101,4.5096339
4120801,Elewijtvijver (= zandput) ELEWIJT,true,50.9737801,4.5113922
4120901,Zandput Weerde ZEMST,true,50.9788072,4.4828457
4121101,Opspuiting (Bos v/d Aa) ZEMST,true,50.9927011,4.3870252
4121103,Kollintenbos ZEMST,true,50.9940243,4.4002621
4121901,Klein Boom PUTTE,true,51.0521202,4.6105950
4122001,Kanaal Tisselt - Humbeekbrug,true,51.0058475,4.3697339
4122002,Kanaal Humbeekbrug - Verbrandebrug,true,50.9616174,4.4031839
4140101,Vijsvijver Rijksweg Nutricia BORNEM,true,51.1035467,4.2391610
4140102,Oude Schelde Eendekooi + omgeving,true,51.1026867,4.2045100
4140103,Kragewiel BORNEM,true,51.1075184,4.2474488
4140104,Breeven BORNEM,true,51.0887170,4.2396116
4140106,Schelde Notelaer,true,51.1180184,4.2671844
4140110,Wiel aan Temsestwg BORNEM,true,51.1026594,4.2305779
4140202,Noordelijk Eiland BORNEM,true,51.1094393,4.3093792
4140203,Zuidelijk Eiland BORNEM,true,51.1017440,4.3220195
4140205,Rupel monding tot Wintam-sas,true,51.1170229,4.3100457
4140206,Rupel Wintam-sas tot brug Boom,true,51.0953335,4.3396428
4140212,Foutewiel WINTAM,true,51.1168742,4.2976540
4140213,Grote Weel WINTAM,true,51.1191281,4.2940089
4140215,Nieuw Kanaal BORNEM,true,51.1065157,4.3067260
4140501,Schelde Ballooi,true,51.1169915,4.2480272
4141802,Oud Kanaal PUURS-BORNEM,true,51.0902013,4.3398064
4141903,Oude Schelde Weert-sas tot kasteel,true,51.1071550,4.2208028
4141904,Oude Schelde Eendekooi tot einde,true,51.0919440,4.1980607
4142101,Visvijver EIKEVLIET,true,51.0950889,4.3028771
4142302,Zeuthoeve PUURS (weilandgebied),true,51.0773306,4.2559519
4142701,Fort Liezele LIEZELE-PUURS,true,51.0659665,4.2846725
4142801,Fort BREENDONK,true,51.0560377,4.3412428
4142901,Kanaal Willebroek - Rupel,true,51.0708176,4.3653998
4142902,Kanaal Willebroek - Tisselt,true,51.0466528,4.3611274
4143001,Wielen Park HINGENE,true,51.1101249,4.2656125
4143002,Visvijvers Rijksweg Klein-Mechelen HINGENE,true,51.0882192,4.2832330
4143003,Het Moer HINGENE,true,51.0917705,4.2836466
4143101,Schelde veer Baasrode - Oude Briel,true,51.0344522,4.1793932
4143102,Schelde Oude Briel - St. Amands,true,51.0462052,4.1908698
4143103,Schelde St. Amands - Mariekerke,true,51.0585329,4.1954032
4143104,Schelde Mariekerke - Branst,true,51.0675368,4.1869056
4143105,Schelde Branst - Veer Hamme,true,51.0838536,4.1835843
4143106,Schelde Veer Hamme tot Durmemonding,true,51.0964299,4.1749670
4143107,Schelde Durmemonding tot Tielrode (sluis),true,51.1049447,4.1851159
4143108,Schelde Tielrode (sluis) tot brug Temse,true,51.1174154,4.2072975
4143109,Schelde brug Temse tot Notelaer/Ballooi,true,51.1178447,4.2348512
4143110,Schelde Notelaer/Ballooi tot Rupelmonding,true,51.1229619,4.2831891
4143111,Schelde Veer Hemiksem - Rupelmonding (LO en RO),true,51.1334986,4.3224686
4180101,Oud Heverlee Noord OUD-HEVERLEE,true,50.8436624,4.6603076
4180102,Oud Heverlee Zuid OUD-HEVERLEE,true,50.8386310,4.6542181
4180103,t Zoet Water OUD-HEVERLEE,true,50.8230359,4.6599106
4180201,Neerijse Grote Bron HULDENBERG,true,50.8281824,4.6387169
4180202,Neerijse Kliniekvijvers HULDENBERG,true,50.8165978,4.6376592
4180301,Groot Broek St. Agatha-Rode HULDENBERG,true,50.7899741,4.6430286
4180501,Wilsele Noord LEUVEN,true,50.9110141,4.7031848
4180502,Wilsele Zuid LEUVEN,true,50.9058645,4.7027440
4180601,Provinciaal Domein Kessel-Lo LEUVEN,true,50.8941496,4.7223594
4180701,Abdij van 't Park Heverlee LEUVEN,true,50.8632290,4.7191416
4180703,Arenbergpark HEVERLEE,true,50.8622748,4.6839256
4181103,Florival HULDENBERG,true,50.7577575,4.6478605
4181401,Visvijvers Erps-Kwerps KORTENBERG,true,50.8971747,4.5972949
4181501,Kasteelvijver Leefdaal BERTEM,true,50.8510863,4.5955620
4181601,Kasteelpark HULDENBERG,true,50.7863961,4.5739009
4181701,Kanaal Leuven-Mechelen tussen Vaartkom en grens Wijgmaal -Tildonk,true,50.9146456,4.6955064
4181702,Dijle zone 1 (grens Wijgmaal-Rotselaar en ring Leuven (Twee waters),true,50.9140520,4.7073805
4181703,Dijle zone 2 (ring Leuven (Volmolen) tot E40-snelweg),true,50.8565773,4.6723746
4181704,Dijle en weiden zone3 (tussen E40 en brug Korbeek-Dijle),true,50.8442566,4.6553091
4181705,"Dijle, IJse en weiden zone 4 (tussen brug Korbeek-Dijle en brug St.Joris-Weert)",true,50.8161987,4.6415358
4181706,Dijle en Laan zone 5 (van brug St.Joris-Weert tot brug St.Agatha-Rode),true,50.7898370,4.6409684
4181707,Dijle en weiden zone 6 (van brug St.Agatha-Rode tot grens Florival-Archennes,true,50.7692830,4.6430542
4181801,Vijvers IJssevallei OVERIJSE,true,50.7715477,4.5200403
4230101,Vijvers HOEGAARDEN,true,50.7697171,4.8972428
4230103,Mariadal HOEGAARDEN,true,50.7785913,4.8980495
4230104,Ztrud HOEGAARDEN,true,50.7641743,4.8956347
4230105,Schoorbroek Rosdel HOEGAARDEN,true,50.7726090,4.8502286
4230106,Getebeemden HOEGAARDEN,true,50.7809489,4.9065686
4230302,Demeroevers TESTELT,true,51.0047697,4.9462457
4230303,Vierkensbroek TESTELT,true,51.0140577,4.9766591
4230304,Dood Broek TESTELT,true,51.0047552,4.9589611
4230305,Stationsvijver TESTELT,true,51.0105519,4.9440755
4230306,Kuilen TESTELT,true,51.0053333,4.9221767
4230307,Snippenweide TESTELT,true,51.0120546,4.9739627
4230401,Kloosterbeemden ZICHEM,true,51.0059027,4.9751437
4230402,Kraanrijk ZICHEM,true,51.0065692,5.0008173
4230501,Plas ROTSELAAR,true,50.9604715,4.7281470
4230601,Bezinkingsputten TIENEN,true,50.8101333,4.9783507
4230602,Viander TIENEN,true,50.8121639,4.9519346
4230603,Mulk Gete TIENEN,true,50.7898960,4.9216639
4230604,Gete Borggracht TIENEN,true,50.8044042,4.9500194
4230701,Domein Herkenrode WESPELAAR,true,50.9532440,4.6318972
4230801,Vijvers ROOSBEEK,true,50.8402761,4.8697827
4230901,Wallen DIEST,true,50.9852268,5.0635313
4230902,Webbekomsbroek DIEST,true,50.9763169,5.0765515
4230903,Vallei van de Drie Beken,true,51.0371619,5.1158076
4230904,Willebroek Bos,true,51.0336576,5.1217690
4231001,De Beemden LANDEN,true,50.7645054,5.0839869
4231101,Zandgroeve KERKOM,true,50.8514987,4.8828645
4231201,Het Broek MOLENSTEDE,true,50.9935974,5.0100110
4231301,Gempvijvers ST. JORIS-WINGE,true,50.9022056,4.8528557
4231302,Schubbeek LUBBEEK,true,50.9045163,4.8502320
4231401,Pastorijvijver LANGDORP,true,50.9945210,4.8731354
4231501,Vijvers van Schoonhoven AARSCHOT,true,50.9820719,4.8555408
4231601,Rillaer MESSELBROEK,true,50.9963490,4.9295590
4231701,Putten van Fonteyn TREMELO,true,50.9900888,4.6967752
4231802,De Spicht LUBBEEK,true,50.8977815,4.8469269
4231803,Vijver Serclaes LUBBEEK (=Lubbeek Kapel),true,50.8812571,4.8523094
4231901,Horst ST. PIETERS-RODE,true,50.9337987,4.8320888
4232001,Vijvers  AVERBODE,true,51.0304514,4.9965433
4232101,De Schans SCHAFFEN,true,51.0152021,5.0612799
4232401,Molensteen OPVELP-NEERVELP,true,50.8159968,4.8033833
4232501,Wachtbekken Velpe KORTENAKEN-MISKOM,true,50.8814170,5.0046321
4232601,Het Vinne ZOUTLEEUW,true,50.8401522,5.1280701
4232701,Paddepoel Velpevallei BUNSBEEK,true,50.8515072,4.9345272
4232802,Aronsthoek GEETBETS,true,50.8962399,5.1208128
4233001,Blauwmolen KORTRIJK-DUTSEL,true,50.9385737,4.8057262
4233101,Getevallei LINTER,true,50.8368840,5.0471155
4233201,Blauwschuurbroek OPVELP,true,50.8192690,4.7934094
4233301,Getebeemden Laterbroeken OPLINTER,true,50.8218469,5.0025814
4233401,Waterhoeve MOLENBEEK-WERSBEEK,true,50.9214931,4.9507156
4233501,Getevallei Bellekom OVERLAAR,true,50.7847730,4.9080186
4233601,Papenbroek Bekkevoort  ASSENT,true,50.9634990,5.0375208
4233701,De Zicht HOLSBEEK,true,50.9220875,4.7384606
5190101,Begijnenvijvers HECHTEL,true,51.1080372,5.3921283
5190302,Vennen MEEUWEN,true,51.0530471,5.4900767
5190403,Sahara LOMMEL,true,51.2502174,5.2906991
5190404,Heiderheide LOMMEL,false,51.2571917,5.3214145
5190411,Kristallijn LOMMEL,true,51.2294283,5.2181190
5190412,Zandput Hoeverdijk Noord (vroeger zandput Hoeverheide),true,51.2117605,5.3538619
5190413,Zandput Hoeverdijk Zuid (vroeger zandput Hoeverheide),true,51.2088372,5.3496972
5190414,Grote Baggerput (vroeger Sibelco),true,51.2339576,5.2378189
5190415,Nieuwe Baggerput (vroeger Sibelco),true,51.2349941,5.2506424
5190416,"Kanaal Bocholt-Herentals tss Provinciegrens,  brug N746 & brug N712",true,51.2450958,5.2544781
5190417,Kanaal Bocholt-Herentals tss brug N746 & brug N715,true,51.2460652,5.3465912
5190418,Velbo West (vroeger Lommel Kolonie),false,51.2469461,5.3636873
5190419,Velbo Oost (vroeger Lommel Kolonie),true,51.2458289,5.3930831
5190501,Militair Domein/Vennen HELCHTEREN,true,51.0496307,5.4415097
5190601,Put A24 NEERPELT,true,51.2435053,5.4012813
5190602,Hageven NEERPELT,true,51.2599202,5.4159988
5190701,Kanaal BOCHOLT-LOZEN,true,51.1949729,5.5681272
5190702,Lozerheide (kweekvijvers) BOCHOLT-LOZEN,true,51.2105557,5.5484628
5200102,Laambroekvijvers HOUTHALEN-HELCHTEREN,true,51.0170108,5.3514901
5200103,Kelchterhoef HOUTHALEN-HELCHTEREN,true,51.0334543,5.4248801
5200104,Hengelhoef HOUTHALEN-HELCHTEREN,true,51.0144665,5.4782385
5200201,Platwijers ZONHOVEN,true,50.9679333,5.3386497
5200202,Wijvenheide ZONHOVEN,true,50.9870411,5.3194494
5200204,Kolberg + Zonderik HASSELT,true,50.9698444,5.3051949
5200206,Ter Donk ZONHOVEN,true,50.9791009,5.3424470
5200207,Vogelsanck ZONHOVEN,true,50.9975663,5.2990258
5200208,Ballewijer ZONHOVEN,true,50.9894285,5.4028693
5200301,Schulensbroek SCHULEN,true,50.9587652,5.1517106
5200501,Terlaemen HEUSDEN-ZOLDER,true,50.9998347,5.2791025
5200502,Vijver Op 't Aenhof HEUSDEN-ZOLDER,true,51.0300131,5.3421484
5200503,Albertkanaal brug E314-brug Stokrooie HEUSDEN-ZOLDER,true,50.9837135,5.2550270
5200601,Borggraevevijvers HASSELT,true,50.9495703,5.3828374
5200602,Albertkanaal brug Stokrooie - Kempische brug HASSELT (KURINGEN),true,50.9541736,5.3128194
5200902,Tiewinkelerheide LUMMEN,true,50.9739915,5.2144118
5200903,Albertkanaal brug Beringen-brug E314 LUMMEN,true,51.0216069,5.2303486
5201201,Paalse Plas BERINGEN,true,51.0562376,5.1559323
5201202,Albertkanaal ten westen van brug Beringen BERINGEN,true,51.0620608,5.1987303
5201301,Albertkanaal + Kanaalkom + Haven Sneb TESSENDERLO,true,51.0792445,5.1616403
5201302,Kanaalkom HULST-TESSENDERLO,true,51.0944840,5.1367154
5201303,Afvalwaterbekken Kepkensberg TESSENDERLO,true,51.0757802,5.1105053
5210101,Kessenich KINROOI,true,51.1481058,5.8420792
5210201,Houbenhof OPHOVEN-KINROOI,true,51.1388332,5.8282973
5210301,Klauwenhof ALDENEIK-MAASEIK,true,51.1006388,5.8200067
5210401,Kanaalkom Zuid-Willemsvaart REKEM-LANAKEN,true,50.9067643,5.6878157
5210601,Gravelco BOORSEM-MAASMECHELEN,true,50.9482982,5.7204350
5210603,Maesbeempder Greent EISDEN-MAASMECHELEN,true,50.9805790,5.7319947
5210607,Maasvallei (vijvers mijnterrein) EISDEN,true,51.0023215,5.6845442
5210608,Tuinwijk EISDEN,true,50.9950798,5.7014542
5210702,Komatco BOORSEM-MAASMECHELEN,true,50.9322735,5.7155819
5210801,Bichterweert DILSEN-STOKKEM,true,51.0518778,5.7607448
5210903,Gralex: Negenoord-Kerkeweerd DILSEN-STOKKEM,true,51.0239165,5.7622996
5211102,Oude Maasarm + plassen met Koeweide DILSEN-STOKKEM,true,51.0349102,5.7437360
5211401,Uiterwaarden Heppeneert MAASEIK,true,51.0718632,5.7865559
5211702,Stamprooierbroek + Zig KINROOI,true,51.1663909,5.6986046
5211802,Bergerven MAASEIK,true,51.0667109,5.6919961
5211901,Hochter Bampd (Smeermaas)  NEERHAREN-LANAKEN,true,50.9027638,5.6932838
5214301,Briegden-Albertkanaal LANAKEN,true,50.8789651,5.6364692
5214401,De Luysen + Mariahof BREE,true,51.1805480,5.6626904
5214402,Zuid-Willemsvaart brug Bocholt - brug Bree,true,51.1591603,5.6084895
5214403,Zuid-Willemsvaart brug Bree - brug Neeroeteren,true,51.1167112,5.6645078
5214404,Zuid-Willemsvaart brug Neeroeteren - brug Dilsen,true,51.0562971,5.7018688
5214405,Zuid-Willemsvaart brug Dilsen - Kanaalkom Neerharen,true,50.9757831,5.7105953
5220101,Groenendaal BILZEN,true,50.8874424,5.5463244
5220201,Stevoorden EIGENBILZEN,true,50.8958205,5.5718508
5220202,Albertkanaal BILZEN,true,50.8983532,5.5640213
5220203,Zangerhei EIGENBILZEN,true,50.8902567,5.5571069
5220301,Zandgroeve ZUTENDAAL,true,50.9231590,5.5617070
5220403,Wik Bokrijk BOKRIJK,true,50.9715828,5.4277514
5220404,Westelijk Vijverbekken BOKRIJK,true,50.9591972,5.3910606
5220501,De Maten GENK,true,50.9503090,5.4493455
5220503,Lang Water DIEPENBEEK,true,50.9439265,5.4177565
5220601,Albertkanaal Kempische brug - Tuikabelbrug HASSELT,true,50.9406322,5.3757524
5220603,Demervallei (grens Diepenbeek - grens Herk-de-Stad HASSELT (inclusief vijver Kiewit),true,50.9517979,5.3063295
5220701,Albertkanaal GENK-DIEPENBEEK (oost van Tuikabelbrug),true,50.9366412,5.4621283
5220801,Albertkanaal RIEMST-VROENHOVEN,true,50.8203349,5.6546687
5220901,Wachtbekken Maasrode HALMAAL ST-TRUIDEN,true,50.7988687,5.1450900
5221001,"Kasteelvijver ""Peten"" VELM",true,50.7705467,5.1395275
5221101,Wachtbekken Bevingen SINT-TRUIDEN,true,50.7938504,5.1792525
9999997,Schelde Kanaaldok Wintam,false,51.1216746,4.3041696
